age,monthly_income,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,brand_loyalty_score,environmental_awareness,time_pressure_level,shopping_preference,digital_engagement,online_intensity,physical_preference,online_spend_ratio,gender_Female,gender_Male,gender_Other,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3
51,74946,13,2.4,7,2,28,3,56598,8583,4,9,2,6,4,9,6,9,9,6,1,8.399999999999999,0.875,4.3,0.7551736560502755,False,True,False,False,True,False
50,172921,11,1.7,5,8,4,8,25623,145703,9,6,5,7,3,10,2,8,8,1,2,6.1,0.3076923076923077,4.8,0.14817663455199453,False,True,False,False,False,True
65,16541,2,2.7,5,5,15,0,71397,57597,10,2,3,1,3,3,5,2,10,2,2,7.9,0.9375,2.0,4.316104461371055,True,False,False,False,True,False
72,144237,8,1.5,6,2,30,0,121727,842,4,0,4,1,2,10,9,10,8,6,1,13.3,0.967741935483871,2.0,0.8439315575645807,True,False,False,True,False,False
40,17765,2,2.8,10,7,4,5,136835,105188,2,3,1,6,10,9,1,2,6,8,2,10.7,0.4,4.5,7.702071372284138,False,False,True,False,False,True
79,58074,3,2.1,8,5,9,16,128495,141662,3,7,7,4,9,9,6,7,6,5,2,10.7,0.34615384615384615,9.6,2.2125699526474385,True,False,False,True,False,False
41,117795,7,2.1,1,8,28,15,94879,51247,9,1,2,7,3,5,9,7,2,3,2,8.200000000000001,0.6363636363636364,7.5,0.805451798023702,True,False,False,True,False,False
54,175355,11,4.0,3,10,28,18,58775,134000,3,6,6,2,1,3,3,7,3,9,2,9.3,0.5957446808510638,9.8,0.33517530053149025,False,True,False,False,True,False
52,116387,9,0.2,7,6,15,3,116654,116434,1,1,4,1,7,2,6,1,9,5,2,8.4,0.7894736842105263,10.3,1.0022854589820256,True,False,False,False,False,True
61,246233,3,1.8,9,7,3,9,67473,30057,9,0,5,5,9,2,8,3,1,9,2,4.7,0.23076923076923078,1.9,0.2740198347912961,False,False,True,False,False,True
57,146841,5,0.0,10,1,0,15,56835,13305,2,8,7,4,5,5,8,8,5,3,2,4.8,0.0,11.5,0.387048664551014,False,True,False,False,True,False
39,163878,9,2.7,2,2,7,6,105572,99427,2,9,3,7,5,3,3,9,4,3,2,8.2,0.5,3.6,0.6442070063888601,False,False,True,True,False,False
44,236590,7,1.9,4,9,27,1,50247,134415,8,2,3,8,3,7,2,8,3,3,2,10.700000000000001,0.9310344827586207,10.1,0.21237916911463242,True,False,False,True,False,False
52,17972,14,1.6,4,7,0,19,79356,124577,3,5,5,1,1,1,1,5,4,5,2,9.1,0.0,8.9,4.415289601068269,False,True,False,True,False,False
18,164328,2,2.9,7,7,27,6,29217,64748,3,1,5,8,4,6,10,3,3,1,2,8.7,0.7941176470588235,8.6,0.1777957633771276,True,False,False,True,False,False
52,118903,5,3.3,5,4,2,6,111992,56674,3,8,1,9,8,5,3,7,6,7,2,10.4,0.2222222222222222,5.6,0.94186907084707,False,False,True,False,False,True
54,164725,5,4.0,5,4,49,4,6354,138194,6,1,4,7,5,4,3,7,3,9,2,9.8,0.9074074074074074,1.4,0.0385731457086313,False,False,True,False,True,False
64,118579,9,6.0,7,3,1,14,108233,68093,4,4,2,6,8,9,6,8,10,7,2,14.4,0.0625,3.4,0.912742452352842,False,True,False,False,True,False
31,232741,2,1.8,2,10,24,18,13621,47737,2,4,5,9,3,8,4,8,2,2,2,9.3,0.5581395348837209,8.8,0.05852403090116953,False,False,True,False,True,False
20,54339,1,1.6,8,4,36,9,1133,120673,4,9,7,1,8,3,4,6,1,8,2,11.5,0.782608695652174,9.9,0.020850202429149797,True,False,False,True,False,False
18,171829,4,2.5,6,10,10,4,83941,98631,3,5,7,1,4,6,2,7,5,10,2,8.9,0.6666666666666666,2.4,0.4885119012977943,True,False,False,True,False,False
22,118376,4,2.6,5,6,45,4,92077,116900,7,4,3,1,7,9,7,2,4,9,2,11.7,0.9,10.4,0.7778284632994585,False,False,True,True,False,False
43,57399,1,4.8,1,3,17,17,85814,75100,10,7,5,1,9,5,2,7,3,3,2,11.3,0.4857142857142857,2.7,1.4950174216027874,True,False,False,False,True,False
72,59013,10,3.2,2,10,41,3,89406,99464,4,8,5,5,2,9,5,2,2,2,2,8.8,0.9111111111111111,4.3,1.5149964415223507,True,False,False,False,True,False
31,243677,7,1.3,6,8,38,13,17469,135555,1,8,6,7,1,2,1,2,3,4,2,13.3,0.7307692307692307,5.3,0.07168886809642233,True,False,False,False,False,True
56,160778,2,1.2,6,1,39,17,80296,3724,7,6,3,7,10,5,4,3,3,10,1,9.899999999999999,0.6842105263157895,8.7,0.499418456390449,False,True,False,False,True,False
44,184303,11,3.4,9,6,19,8,104486,129118,4,1,3,8,2,2,6,10,1,9,2,10.5,0.6785714285714286,8.8,0.56692204184391,False,True,False,True,False,False
26,42909,13,2.2,6,2,16,16,66464,42645,9,2,3,7,4,6,9,8,10,2,2,9.899999999999999,0.48484848484848486,9.6,1.548916336518294,False,False,True,False,False,True
32,222703,9,4.3,1,1,6,11,132677,117563,4,4,5,4,7,3,7,1,10,1,2,8.2,0.3333333333333333,8.1,0.5957549033694949,False,True,False,False,False,True
32,203644,7,3.2,7,4,47,17,93610,94636,7,1,2,2,1,6,2,5,2,5,2,7.5,0.7230769230769231,10.7,0.459672469247956,True,False,False,False,False,True
43,231951,13,1.1,3,6,16,15,27477,28490,6,7,6,6,7,7,10,2,7,6,2,9.899999999999999,0.5,10.5,0.11845985376284748,True,False,False,True,False,False
59,209839,13,1.0,8,7,3,2,68687,146503,6,3,6,1,4,5,6,5,1,10,2,7.7,0.5,7.2,0.32733034693099505,False,False,True,False,True,False
77,172541,12,2.9,6,1,35,18,92082,115759,2,6,3,5,1,6,10,4,4,5,2,8.7,0.6481481481481481,5.8,0.533678756476684,True,False,False,True,False,False
30,147385,12,2.1,3,3,29,9,33951,109717,5,4,1,7,5,4,10,2,4,10,2,7.8,0.7435897435897436,7.9,0.23035430773614862,False,True,False,False,False,True
68,153919,14,4.0,3,6,0,19,102658,134419,4,8,6,7,4,6,4,5,9,8,2,10.9,0.0,6.9,0.6669568607068607,True,False,False,False,True,False
49,196294,7,2.9,8,6,34,6,16239,51114,1,9,7,7,6,7,9,7,1,7,2,9.0,0.8292682926829268,3.6,0.08272752744593596,True,False,False,False,False,True
56,220774,1,2.9,6,10,11,0,81110,50960,9,2,1,3,5,9,8,10,4,5,2,5.8,0.9166666666666666,10.0,0.3673876118219907,False,True,False,False,True,False
66,156002,14,0.9,2,6,16,0,75652,135566,3,3,2,3,7,3,6,3,2,10,2,10.3,0.9411764705882353,9.0,0.4849393921911758,True,False,False,False,True,False
69,18285,9,1.9,3,7,15,14,110041,114112,9,5,7,2,6,3,4,5,7,2,2,8.399999999999999,0.5,5.4,6.017773159794379,False,True,False,False,False,True
78,138637,10,2.4,6,7,27,0,24638,5233,1,6,2,8,7,1,9,9,6,9,1,12.799999999999999,0.9642857142857143,10.0,0.17771462369624488,False,True,False,True,False,False
49,50863,9,0.1,7,10,31,8,56208,111844,7,7,6,10,2,5,5,8,10,1,2,3.6,0.775,6.8,1.105064485687323,False,False,True,False,False,True
21,162776,2,3.3,4,8,45,13,25831,119113,9,7,5,2,8,9,7,7,3,9,2,6.6,0.7627118644067796,4.3,0.15868949544468813,False,True,False,False,False,True
47,164777,10,3.6,8,2,34,12,122359,94010,2,0,6,9,10,6,6,9,6,3,2,9.2,0.723404255319149,6.2,0.7425687895228732,False,True,False,False,False,True
54,146627,9,1.8,3,10,18,18,78537,23504,3,5,1,9,6,3,10,5,7,3,2,10.8,0.4864864864864865,6.8,0.5356207545625665,False,True,False,False,True,False
40,36323,2,4.1,6,1,28,15,41448,5103,10,0,2,5,2,10,9,9,5,5,0,7.799999999999999,0.6363636363636364,9.5,1.1410637594978528,False,True,False,True,False,False
56,85968,13,4.1,7,10,28,16,59910,41333,2,0,6,6,8,7,5,1,6,3,2,8.6,0.6222222222222222,11.6,0.6968791075852924,True,False,False,True,False,False
62,212994,2,3.2,8,7,15,8,116934,108180,7,3,4,2,9,9,6,7,8,6,2,10.6,0.625,5.8,0.5489988027887979,True,False,False,False,False,True
32,68915,13,2.4,4,1,3,13,78818,96001,8,8,1,7,7,7,9,7,3,6,2,7.9,0.17647058823529413,5.3,1.1436821637936039,True,False,False,False,True,False
60,124543,13,3.8,5,2,20,2,21340,60841,6,9,5,7,10,2,1,2,3,3,2,11.099999999999998,0.8695652173913043,6.2,0.1713450668036999,False,False,True,False,True,False
46,156691,13,0.6,6,1,48,8,92800,93812,1,1,7,10,7,10,9,10,1,7,2,6.1,0.8421052631578947,3.8,0.592244658310571,True,False,False,False,False,True
53,218462,8,2.6,1,1,43,19,72635,130427,5,3,6,5,2,1,8,9,3,7,2,9.5,0.6825396825396826,3.9,0.33248193057863346,True,False,False,False,True,False
30,123500,3,1.4,9,3,0,0,81535,118800,1,5,2,6,4,1,6,3,3,1,2,10.4,0.0,1.0,0.6601970834244257,False,False,True,False,False,True
49,205346,14,1.6,3,4,18,4,59280,62788,3,7,7,2,8,3,6,5,8,1,2,5.6000000000000005,0.782608695652174,6.4,0.28868208447165045,True,False,False,False,False,True
24,219245,3,3.1,2,5,43,5,74441,127310,1,1,5,4,5,9,6,6,8,1,2,12.0,0.8775510204081632,6.5,0.3395318500679602,False,True,False,True,False,False
76,167297,7,1.5,7,5,25,19,116497,149024,2,0,4,7,9,1,3,9,4,2,2,4.6,0.5555555555555556,2.9,0.6963442479886192,False,True,False,True,False,False
68,126266,10,0.5,4,2,11,13,6513,147067,10,2,3,6,7,1,9,6,4,9,2,7.9,0.44,8.3,0.051581173228159374,True,False,False,False,True,False
39,41739,6,5.4,4,3,16,9,148567,17768,1,0,4,7,5,9,4,9,4,4,0,14.500000000000002,0.6153846153846154,5.9,3.559343555342597,False,False,True,False,True,False
45,193780,7,1.7,10,8,36,7,81143,72313,7,9,1,9,8,8,3,3,4,7,2,7.5,0.8181818181818182,3.7,0.418735582951889,False,True,False,False,False,True
19,143041,6,1.4,9,2,27,14,107435,21414,7,0,3,9,8,9,3,6,7,4,2,8.899999999999999,0.6428571428571429,8.4,0.7510731113938564,True,False,False,True,False,False
59,68019,14,4.1,7,4,35,0,76716,101646,4,4,1,2,2,7,5,2,8,10,2,9.5,0.9722222222222222,4.0,1.1278447515436636,False,True,False,False,False,True
62,222226,9,1.7,9,7,28,15,58708,120987,2,9,2,3,7,2,9,1,2,2,2,9.6,0.6363636363636364,2.5,0.2641803201231174,False,False,True,False,True,False
79,248169,2,0.8,1,9,4,19,127600,97844,4,8,2,3,6,3,3,1,2,10,2,3.1999999999999997,0.16666666666666666,11.9,0.5141636781238667,True,False,False,True,False,False
74,22373,8,1.3,3,3,37,6,22706,139268,4,6,5,3,3,5,8,10,7,1,2,7.8999999999999995,0.8409090909090909,5.6,1.0148386520067936,False,False,True,False,True,False
70,181353,11,1.9,10,3,2,0,36095,50286,9,4,1,8,2,4,10,7,5,8,2,9.0,0.6666666666666666,3.0,0.19903062518610012,False,False,True,False,False,True
23,35187,6,1.1,10,7,14,4,13955,58226,9,3,7,2,10,9,4,10,4,7,2,10.499999999999998,0.7368421052631579,9.4,0.3965840627486643,False,False,True,False,False,True
45,82863,14,1.4,6,8,2,9,27183,83886,5,4,3,10,2,3,2,7,2,3,2,10.100000000000001,0.16666666666666666,4.9,0.32804354122417456,False,True,False,False,True,False
45,112927,4,1.9,1,4,12,4,40662,92543,7,4,6,9,2,6,5,1,9,4,2,8.0,0.7058823529411765,5.4,0.3600701331822046,True,False,False,False,True,False
61,99085,6,3.8,5,1,4,7,113980,75515,7,4,3,3,8,8,8,7,8,5,2,10.4,0.3333333333333333,1.7,1.1503138687604706,True,False,False,False,True,False
61,132996,6,5.2,4,5,20,5,105078,35686,3,1,3,3,9,5,9,9,6,7,2,8.8,0.7692307692307693,2.5,0.7900779716835719,False,True,False,True,False,False
37,54220,12,3.9,4,4,40,9,5799,132034,9,6,7,2,10,7,9,5,2,8,2,13.600000000000001,0.8,7.9,0.10695118127662713,False,True,False,False,False,True
47,145503,10,2.2,7,8,22,13,25603,3961,3,7,2,9,10,6,10,3,6,4,1,10.400000000000002,0.6111111111111112,6.3,0.17596079832856829,True,False,False,False,False,True
79,22642,3,0.7,5,7,46,7,38875,61678,7,4,4,5,7,6,2,6,10,4,2,3.7,0.8518518518518519,4.7,1.7168661396458067,True,False,False,False,False,True
28,94971,8,3.4,7,2,21,5,74950,41811,7,1,7,8,3,9,1,2,5,2,2,10.1,0.7777777777777778,8.5,0.7891799688329192,False,False,True,False,True,False
75,70556,5,1.2,1,6,33,8,92094,143843,9,7,2,3,8,3,2,3,10,1,2,8.4,0.7857142857142857,2.8,1.305242569837153,False,True,False,False,False,True
72,179832,11,2.0,9,4,40,14,129753,118814,7,6,7,7,3,1,8,6,1,8,2,6.9,0.7272727272727273,3.4,0.7215194096745313,False,True,False,False,False,True
45,53192,10,4.6,8,7,25,15,108193,19054,5,3,6,5,7,6,6,10,6,4,1,11.5,0.6097560975609756,2.5,2.0339706352339593,False,True,False,False,False,True
42,150453,11,4.7,7,9,46,0,22442,46972,10,7,3,6,6,4,8,9,4,2,2,9.9,0.9787234042553191,7.0,0.14916187007324497,False,True,False,False,False,True
56,242655,4,2.7,10,7,30,13,119240,140317,2,6,5,2,4,3,6,4,7,7,2,6.6000000000000005,0.6818181818181818,8.3,0.49139522616378745,False,True,False,True,False,False
79,165630,14,4.1,2,2,34,19,93771,10528,10,9,3,3,1,4,9,6,10,4,2,9.099999999999998,0.6296296296296297,10.9,0.5661440189336537,False,False,True,True,False,False
50,45782,14,4.0,6,8,6,17,125421,82970,1,6,3,5,10,5,7,2,2,3,2,11.100000000000001,0.25,11.7,2.7394666142454622,False,False,True,True,False,False
18,19782,13,3.4,4,6,39,6,114153,12853,6,4,4,9,8,4,9,3,5,1,1,11.9,0.8478260869565217,4.6,5.770257291614012,True,False,False,False,True,False
74,237489,2,2.1,3,9,44,11,36109,53701,9,6,5,5,7,10,1,4,7,8,2,9.1,0.7857142857142857,9.1,0.1520442966019622,False,False,True,False,False,True
44,200784,14,1.8,8,7,31,9,113942,54960,3,5,7,7,4,3,8,7,7,3,2,10.4,0.7560975609756098,2.9,0.5674826306746021,False,False,True,False,False,True
79,241017,10,2.6,4,5,21,14,962,44697,1,7,5,5,1,2,8,1,2,5,2,10.4,0.5833333333333334,8.4,0.003991403131716303,False,False,True,False,True,False
74,165534,1,0.8,3,8,46,6,112514,147326,1,0,4,2,1,1,6,6,2,4,2,5.5,0.8679245283018868,6.6,0.6796991572779171,False,False,True,False,True,False
69,75030,13,1.9,5,7,5,4,60302,21238,9,8,1,3,8,4,4,10,10,3,2,9.899999999999999,0.5,9.4,0.8036944729511801,False,True,False,False,False,True
30,214591,7,3.3,9,1,20,10,116539,35964,9,9,4,7,7,7,9,6,8,9,2,10.7,0.6451612903225806,3.0,0.543072435132717,True,False,False,False,False,True
58,71411,10,1.7,10,5,44,2,44776,49248,6,6,3,6,1,2,5,3,2,3,2,11.7,0.9361702127659575,6.2,0.6270094661961575,True,False,False,False,False,True
20,201278,11,4.5,3,7,38,3,147586,50206,3,3,2,5,4,10,8,7,6,6,2,12.0,0.9047619047619048,6.3,0.7332409242891708,True,False,False,False,True,False
56,112469,3,2.8,9,10,48,10,4027,57290,9,1,3,5,9,6,6,6,8,2,2,7.3,0.8135593220338984,11.0,0.03580510358317773,True,False,False,True,False,False
23,61950,3,3.5,4,7,46,14,104183,52320,5,6,5,10,9,6,10,6,2,2,2,9.1,0.7540983606557377,9.4,1.6817000532679052,False,False,True,False,False,True
25,148595,3,2.2,10,3,36,14,982,48606,8,7,4,10,1,8,7,3,2,3,2,4.8,0.7058823529411765,8.4,0.006608522436673934,False,False,True,False,False,True
44,206998,10,3.3,4,5,26,16,12164,18010,4,5,5,3,2,9,6,10,9,8,0,10.8,0.6046511627906976,5.6,0.05876356890612998,False,True,False,True,False,False
26,155749,12,1.0,2,8,9,10,145935,8481,1,4,5,4,3,3,3,2,3,9,1,11.100000000000001,0.45,7.0,0.9369823434991974,True,False,False,False,True,False
79,221900,13,3.1,8,9,21,5,145849,28906,2,2,3,2,5,10,10,7,5,3,2,5.2,0.7777777777777778,6.5,0.6572705846300828,False,False,True,True,False,False
54,161161,3,3.2,4,9,43,6,69625,5469,8,0,5,5,8,3,9,8,4,10,1,13.500000000000002,0.86,4.6,0.43201871408892917,True,False,False,False,True,False
50,150653,2,4.2,3,10,17,10,129396,31393,4,2,1,9,1,6,8,5,5,7,2,12.2,0.6071428571428571,10.0,0.8588952168545143,False,False,True,False,True,False
68,157979,6,0.0,3,5,3,4,27190,16374,1,3,3,2,2,7,8,1,1,2,0,4.3,0.375,1.4,0.17211039372072415,False,True,False,False,True,False
59,151681,14,1.6,1,2,44,0,146882,145372,5,7,6,5,9,7,8,9,1,3,2,8.299999999999999,0.9777777777777777,8.0,0.9683548476417769,False,True,False,False,False,True
61,197225,10,0.2,8,8,34,0,79943,102991,4,7,7,1,10,3,7,5,3,4,2,4.8999999999999995,0.9714285714285714,4.0,0.40533702453023435,False,False,True,False,False,True
41,65539,3,1.4,5,7,37,12,140861,123191,10,8,7,4,10,8,6,5,3,1,2,9.0,0.74,3.2,2.149237107110162,True,False,False,True,False,False
32,190215,1,2.4,5,4,37,1,32321,78610,5,1,2,5,2,3,5,1,5,1,2,8.9,0.9487179487179487,9.1,0.169917357109812,False,True,False,True,False,False
76,37936,10,3.3,4,5,35,17,80386,3081,3,0,3,7,5,9,2,5,7,10,1,10.5,0.660377358490566,5.7,2.1189340221946913,False,True,False,True,False,False
71,65182,13,5.4,5,10,3,5,120141,54844,4,3,5,2,6,2,4,2,10,3,2,10.600000000000001,0.3333333333333333,5.5,1.843133945967507,False,True,False,False,True,False
49,126259,13,4.3,5,10,44,13,48125,14994,8,6,2,6,6,7,1,4,1,2,1,9.8,0.7586206896551724,10.3,0.3811579280849042,False,True,False,True,False,False
49,245596,9,1.9,9,2,9,10,82395,100995,6,2,3,4,2,2,4,7,8,1,2,9.1,0.45,6.0,0.33548862567539506,True,False,False,False,True,False
41,110042,6,3.4,6,9,31,4,146200,130326,5,8,5,9,4,2,10,8,9,6,2,9.3,0.8611111111111112,1.4,1.3285715583908109,True,False,False,False,False,True
58,28163,6,4.1,9,6,9,18,91020,115937,10,4,1,6,9,5,2,5,8,10,2,10.999999999999998,0.32142857142857145,7.8,3.231785257775884,True,False,False,False,True,False
69,205830,10,2.4,8,9,42,12,52433,4713,4,1,5,7,1,4,8,7,2,1,1,10.200000000000001,0.7636363636363637,4.2,0.2547381103915348,False,False,True,True,False,False
66,192129,9,2.4,3,8,44,11,139176,10407,10,2,1,5,8,9,5,7,5,3,1,8.8,0.7857142857142857,11.1,0.7243845313069276,True,False,False,False,True,False
79,158609,2,2.2,2,1,9,8,35473,44498,2,5,6,7,8,2,5,7,4,9,2,10.6,0.5,5.8,0.2236492024462518,True,False,False,True,False,False
66,37419,10,3.1,6,9,10,3,70062,137856,1,6,4,8,7,7,1,6,1,8,2,9.6,0.7142857142857143,10.3,1.872314270443613,False,True,False,False,False,True
75,188650,9,3.0,2,9,49,5,20914,44239,4,9,5,2,4,2,1,7,3,6,2,9.5,0.8909090909090909,6.5,0.11086079586114041,False,False,True,False,False,True
69,221063,14,2.7,3,4,38,3,65878,123248,2,8,5,8,9,4,4,6,4,1,2,7.800000000000001,0.9047619047619048,5.3,0.2980041978793472,False,True,False,False,True,False
29,136211,12,4.8,3,1,8,0,15810,148452,9,4,6,2,9,6,3,9,9,4,2,12.999999999999998,0.8888888888888888,1.0,0.11606906880451062,False,False,True,True,False,False
79,137762,3,3.8,1,4,12,16,49874,96666,2,4,1,8,8,10,2,1,5,6,2,8.799999999999999,0.41379310344827586,8.6,0.36202754005066673,False,False,True,False,False,True
56,220671,3,0.4,5,6,41,16,13679,98350,2,5,1,10,6,9,5,10,5,4,2,9.5,0.7068965517241379,5.6,0.06198792778422274,True,False,False,False,True,False
19,15834,3,0.2,8,4,17,9,63462,38298,6,4,3,2,3,7,5,2,1,10,2,6.9,0.6296296296296297,6.9,4.007704452162931,False,False,True,True,False,False
20,47214,1,3.0,9,9,46,17,89221,113210,6,8,1,4,2,5,1,3,10,6,2,15.3,0.71875,2.7,1.8896748914539871,True,False,False,True,False,False
66,239006,10,2.4,7,4,36,13,77681,23533,4,8,2,7,7,8,4,6,8,10,2,7.5,0.72,9.3,0.32501558531758484,False,False,True,False,False,True
54,246100,7,0.2,5,10,46,2,129338,101580,3,4,7,9,6,9,10,5,10,4,2,9.799999999999999,0.9387755102040817,9.2,0.5255484536836502,True,False,False,False,False,True
66,17413,10,0.0,8,8,10,16,39862,92724,4,0,7,7,5,4,5,6,10,9,2,7.8,0.37037037037037035,11.6,2.2890777535316413,False,True,False,False,False,True
73,24505,13,2.2,9,2,27,3,13900,29601,5,6,5,8,8,3,6,4,10,8,2,7.4,0.8709677419354839,8.3,0.5672080306863625,False,False,True,False,False,True
34,117802,7,2.8,9,7,5,1,59074,14142,8,8,7,3,7,1,6,5,10,6,0,10.5,0.7142857142857143,10.1,0.5014643090583432,False,False,True,True,False,False
76,148177,2,2.9,9,8,32,14,3399,91077,2,3,2,2,4,6,9,5,7,3,2,10.600000000000001,0.6808510638297872,10.4,0.022938627866484904,False,False,True,False,True,False
66,214176,6,1.7,2,6,13,5,21065,35375,10,0,4,4,2,8,3,6,10,9,2,7.6,0.6842105263157895,3.5,0.09835323120596516,False,False,True,False,False,True
19,143303,4,1.8,3,10,46,8,60310,115971,6,0,4,5,8,1,5,1,8,3,2,9.700000000000001,0.8363636363636363,9.8,0.420853570032937,False,True,False,False,True,False
19,129897,11,1.8,2,6,28,6,146190,86369,7,7,2,2,5,6,5,2,8,10,2,10.700000000000001,0.8,2.6,1.1254214845494157,False,True,False,True,False,False
45,73408,7,3.1,5,8,38,9,71423,14801,3,2,4,6,6,4,2,3,4,2,1,10.9,0.7916666666666666,3.9,0.9729460965276737,True,False,False,False,True,False
71,183751,14,0.5,3,3,14,1,107367,119082,5,1,6,2,4,8,2,3,10,6,2,6.0,0.875,2.1,0.5843038443118986,False,True,False,False,False,True
40,131908,14,2.5,9,2,47,19,16335,19980,2,5,7,7,2,10,3,9,8,9,2,7.7,0.7014925373134329,11.9,0.12383537135449439,True,False,False,True,False,False
54,245168,7,3.8,2,9,4,13,65723,107023,3,1,5,7,4,9,1,10,6,5,2,10.5,0.2222222222222222,3.3,0.268072227728628,False,False,True,False,True,False
49,94731,4,2.0,5,8,21,5,32361,149899,2,3,5,5,6,8,7,9,1,9,2,11.0,0.7777777777777778,1.5,0.341605793184985,False,True,False,False,True,False
50,80131,3,2.7,5,10,30,4,55491,68360,10,9,6,8,9,3,7,6,1,7,2,8.2,0.8571428571428571,10.4,0.6924948834423201,True,False,False,True,False,False
18,79280,7,3.0,5,5,18,4,10323,131300,1,0,3,2,2,5,6,1,1,6,2,10.3,0.782608695652174,3.4,0.13020774208196162,False,True,False,False,False,True
36,30762,9,1.6,1,5,17,19,23313,89574,8,7,3,8,6,5,8,8,5,1,2,5.0,0.4594594594594595,5.9,0.7578259597568507,False,True,False,False,False,True
79,132798,4,2.4,10,6,5,11,132227,129406,3,7,1,9,10,1,8,5,10,9,2,10.2,0.29411764705882354,9.1,0.9956927386501404,True,False,False,False,False,True
19,131854,6,0.8,7,6,8,7,98450,54824,7,8,1,5,5,10,7,6,4,1,2,8.9,0.5,10.7,0.7466535209131243,True,False,False,False,True,False
70,73703,7,3.1,2,2,29,6,108593,22508,3,3,4,5,3,3,3,10,3,5,2,13.399999999999999,0.8055555555555556,9.6,1.4733664387278844,True,False,False,True,False,False
61,227506,10,2.7,2,7,30,15,95427,14670,7,0,3,4,5,4,3,1,4,8,1,11.3,0.6521739130434783,5.5,0.41944643461519865,True,False,False,False,False,True
43,78079,3,4.0,9,3,34,17,132171,82563,8,5,1,4,7,1,5,6,5,7,2,9.5,0.6538461538461539,2.7,1.6927638319672131,False,False,True,False,False,True
49,36577,5,3.6,1,8,16,15,123410,85734,6,9,3,10,6,7,1,10,2,8,2,7.3,0.5,6.5,3.3738859423697303,True,False,False,False,False,True
23,16214,12,4.0,9,9,41,18,949,10654,9,3,4,5,2,2,9,8,5,3,1,11.9,0.6833333333333333,3.8,0.05852605612087573,False,False,True,False,True,False
49,101339,14,4.1,6,3,15,9,21375,102722,1,0,4,5,10,3,9,10,2,10,2,9.7,0.6,3.9,0.21092362344582594,True,False,False,True,False,False
72,63114,1,1.6,5,6,32,8,39527,130397,1,4,6,5,6,8,3,4,10,6,2,8.9,0.7804878048780488,3.8,0.6262695080408778,False,False,True,False,True,False
21,235306,6,3.1,5,8,3,5,135270,133405,2,9,4,4,2,6,1,3,6,6,2,8.5,0.3333333333333333,8.5,0.5748660260850719,True,False,False,False,True,False
72,78230,5,3.4,5,6,30,17,129153,94025,4,3,6,4,1,1,6,8,5,4,2,9.7,0.625,2.7,1.6509184338689267,False,True,False,False,True,False
28,179052,7,1.7,6,10,32,2,60181,125388,6,0,3,7,3,1,2,9,2,5,2,5.3,0.9142857142857143,10.2,0.3361071861404165,False,False,True,True,False,False
73,82194,9,4.1,7,3,49,13,19169,1718,9,6,7,4,9,10,9,2,9,4,1,8.3,0.7777777777777778,2.3,0.2332136991301174,True,False,False,False,False,True
76,223878,11,2.4,9,4,35,4,83250,96785,5,9,1,5,10,2,5,2,9,6,2,6.4,0.875,7.4,0.3718526525489215,False,False,True,True,False,False
34,127333,4,3.3,2,9,10,13,123457,36384,9,1,4,8,9,10,3,4,2,2,2,11.9,0.4166666666666667,5.3,0.9695525154318564,False,False,True,True,False,False
55,52792,9,3.9,4,1,3,17,44869,67174,5,5,1,6,3,6,6,5,3,7,2,8.299999999999999,0.14285714285714285,8.7,0.849904343378857,False,False,True,False,False,True
41,60807,13,3.1,5,4,35,2,12822,73122,2,1,7,1,1,8,10,9,8,4,2,12.3,0.9210526315789473,6.2,0.210860413103539,False,False,True,True,False,False
22,140266,6,4.9,6,10,4,6,86578,138436,9,4,7,4,6,1,4,1,1,4,2,10.3,0.36363636363636365,8.6,0.6172371263376275,True,False,False,True,False,False
